Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1057,112,-144.75,20.6875,-0.02685547,0.04101563,-1.302246,0.001464844,-0.1723633,0.7890625
1061,111.375,-144.625,25.1875,-0.03857422,0.06054688,-1.268066,-0.015625,-0.1538086,0.7758789
1065,109.25,-144.9375,30.4375,-0.05419922,0.06445313,-1.233398,-0.015625,-0.1538086,0.7758789
1069,107,-145.375,34.9375,-0.06982422,0.09179688,-1.191406,-0.02929688,-0.140625,0.7612305
1073,104.0625,-145.25,37,-0.08154297,0.1191406,-1.145508,-0.04052734,-0.1298828,0.7490234
1077,101.5,-143.875,38,-0.09326172,0.1386719,-1.118652,-0.04052734,-0.1298828,0.7490234
1081,99.3125,-141.75,37.8125,-0.09716797,0.1621094,-1.053711,-0.04882813,-0.1220703,0.7314453
1085,96.625,-140.5,37.75,-0.1166992,0.1699219,-1.01123,-0.05517578,-0.1098633,0.7236328
1089,95.0625,-139.375,38.3125,-0.128418,0.1816406,-0.984375,-0.05517578,-0.1098633,0.7236328
1093,93,-137.9375,38.3125,-0.1401367,0.2011719,-0.9462891,-0.06152344,-0.105957,0.7167969
1097,90.0625,-136.5,38.0625,-0.1518555,0.2167969,-0.9311523,-0.06542969,-0.09912109,0.7104492
1101,87.4375,-135.1875,37.0625,-0.1518555,0.2285156,-0.8964844,-0.06542969,-0.09912109,0.7104492
1105,84,-133.8125,35.625,-0.1557617,0.2363281,-0.8774414,-0.06787109,-0.09667969,0.7011719
1110,60.8125,-123.9375,27.1875,-0.159668,0.2524414,-0.7050781,-0.07128906,-0.08203125,0.6796875
1114,56.9375,-122.5,26.125,-0.159668,0.2563477,-0.6782227,-0.06884766,-0.08105469,0.6757813
1118,54.625,-120.6875,24.125,-0.175293,0.2719727,-0.6362305,-0.06884766,-0.08105469,0.6757813
1122,52.0625,-117.25,21.5625,-0.1791992,0.2680664,-0.5942383,-0.06787109,-0.078125,0.6728516
1126,49.0625,-112.25,18.875,-0.1791992,0.2602539,-0.5634766,-0.06787109,-0.07666016,0.6704102
1130,46.1875,-107.9375,16.6875,-0.1870117,0.2363281,-0.5288086,-0.06787109,-0.07666016,0.6704102
1134,42.875,-104.0625,14.8125,-0.1870117,0.2402344,-0.5097656,-0.06640625,-0.07275391,0.6660156
1138,39.875,-100.5,12.0625,-0.190918,0.2363281,-0.4907227,-0.06542969,-0.07177734,0.6621094
1142,37.375,-96.25,10.25,-0.206543,0.2246094,-0.4599609,-0.06542969,-0.07177734,0.6621094
1146,35.5,-90.6875,8.5625,-0.2260742,0.2089844,-0.421875,-0.06396484,-0.0703125,0.6606445
1150,33.6875,-89.75,8.5,-0.2529297,0.1894531,-0.3833008,-0.06152344,-0.06738281,0.659668
1154,33.125,-84.6875,8.4375,-0.2607422,0.1855469,-0.3452148,-0.06152344,-0.06738281,0.659668
1158,32.25,-81.125,8.75,-0.2685547,0.1699219,-0.3261719,-0.06005859,-0.06738281,0.6557617
1162,31.375,-77.5,8.5,-0.2724609,0.1660156,-0.3183594,-0.05908203,-0.06494141,0.6542969
1166,30.3125,-73.625,8.0625,-0.2646484,0.1660156,-0.2802734,-0.05908203,-0.06494141,0.6542969
1170,28.25,-69.625,7.5,-0.2802734,0.1503906,-0.2573242,-0.05517578,-0.06494141,0.6542969
1174,26.375,-65.5625,6.9375,-0.2919922,0.1425781,-0.2456055,-0.05517578,-0.06640625,0.652832
1178,24.375,-61.375,6.125,-0.2919922,0.1347656,-0.21875,-0.05517578,-0.06640625,0.652832
1182,21.875,-56.4375,4.625,-0.2958984,0.1269531,-0.1918945,-0.05419922,-0.0625,0.652832
1186,20,-51.4375,3.5625,-0.2998047,0.1152344,-0.1650391,-0.05273438,-0.06103516,0.6503906
1190,18.125,-46.6875,2.1875,-0.2919922,0.1152344,-0.1459961,-0.05273438,-0.06103516,0.6503906
1194,17.1875,-40.75,0.5625,-0.2958984,0.08789063,-0.1000977,-0.05029297,-0.0625,0.6474609
1198,15.6875,-34.875,-0.875,-0.2880859,0.08398438,-0.1040039,-0.05029297,-0.0625,0.6459961
1202,15.375,-29.3125,-2.5625,-0.2919922,0.08398438,-0.08496094,-0.05029297,-0.0625,0.6459961
1206,13.625,-23.5,-4,-0.2998047,0.08007813,-0.09228516,-0.05175781,-0.06103516,0.6474609
1210,12.125,-17.6875,-5.5625,-0.2998047,0.08789063,-0.1118164,-0.05029297,-0.06103516,0.6489258
1214,10.4375,-12.875,-7.0625,-0.3154297,0.09960938,-0.1230469,-0.05029297,-0.06103516,0.6489258
1219,-9.75,13.75,-10.8125,-0.3037109,0.03710938,-0.237793,-0.05175781,-0.06103516,0.6450195
1223,-11.4375,16.25,-11.625,-0.3115234,0.03710938,-0.2495117,-0.04882813,-0.06103516,0.6450195
1227,-15.0625,19.75,-12.4375,-0.3115234,0.02539063,-0.2416992,-0.05029297,-0.0625,0.6459961
1231,-16.4375,33.3125,-12.3125,-0.2646484,-0.001464844,0.3432617,-0.05029297,-0.0625,0.6459961
1235,-18.5,25.375,-13.375,-0.2880859,0.08398438,-0.3950195,-0.05029297,-0.06103516,0.6450195
1239,-21.75,23.375,-14,-0.3310547,0.009765625,-0.2954102,-0.05175781,-0.0625,0.6450195
1243,-23.1875,25.3125,-14.6875,-0.3115234,0.02148438,-0.3374023,-0.05175781,-0.0625,0.6450195
1247,-27.5,26.4375,-16,-0.3037109,0.04101563,-0.2148438,-0.05273438,-0.06347656,0.6459961
1251,-29.8125,29.0625,-17.6875,-0.2998047,0.04882813,-0.2416992,-0.05273438,-0.06494141,0.6459961
1255,-31.375,33.8125,-18.9375,-0.2958984,0.05273438,-0.2109375,-0.05273438,-0.06494141,0.6459961
1259,-32.0625,38.3125,-19.75,-0.2998047,0.05664063,-0.21875,-0.05273438,-0.06738281,0.6474609
1263,-32.625,42.375,-20.0625,-0.2958984,0.04882813,-0.2226563,-0.05419922,-0.06494141,0.6489258
1267,-32.375,46.375,-20.4375,-0.2958984,0.05273438,-0.2265625,-0.05419922,-0.06494141,0.6489258
1271,-32.125,50.4375,-20.25,-0.2998047,0.05273438,-0.234375,-0.05517578,-0.06884766,0.6489258
1275,-32.5625,53.625,-20.375,-0.2880859,0.04882813,-0.2573242,-0.05761719,-0.0703125,0.6513672
1279,-33.3125,56.125,-20.8125,-0.2802734,0.04492188,-0.2915039,-0.05761719,-0.0703125,0.6513672
1283,-34.375,59.0625,-20.75,-0.2763672,0.04882813,-0.3105469,-0.05761719,-0.07177734,0.6513672
1287,-35.5,61.5,-20.25,-0.2763672,0.04101563,-0.3603516,-0.05908203,-0.07568359,0.6513672
1291,-36.625,64.125,-19.1875,-0.2646484,0.03710938,-0.3989258,-0.05908203,-0.07568359,0.6513672
1295,-38,66.3125,-18.3125,-0.2607422,0.02929688,-0.4487305,-0.06152344,-0.07275391,0.6557617
1299,-39.6875,68.375,-17.5,-0.2646484,0.03320313,-0.4985352,-0.0625,-0.07666016,0.6542969
1303,-42.0625,69.0625,-16.4375,-0.2607422,0.03710938,-0.5556641,-0.0625,-0.07666016,0.6542969
1307,-44.9375,68.8125,-15.5625,-0.2607422,0.03320313,-0.628418,-0.0625,-0.08105469,0.6557617
1311,-49.375,67.125,-14.4375,-0.2607422,0.03320313,-0.6821289,-0.06542969,-0.08105469,0.6567383
1315,-55,64.625,-13.125,-0.2685547,0.02539063,-0.7241211,-0.06542969,-0.08105469,0.6567383
1319,-61,61.5,-12,-0.2646484,0.02148438,-0.7548828,-0.06542969,-0.08349609,0.6567383
1323,-67.1875,58.25,-10.3125,-0.2685547,0.01757813,-0.7626953,-0.06542969,-0.0859375,0.6621094
1328,-88.125,54.3125,-7.3125,-0.2338867,0.06054688,-0.6513672,-0.06640625,-0.1044922,0.6704102
1332,-87.6875,58.0625,-8.0625,-0.2260742,0.07226563,-0.6401367,-0.06640625,-0.1044922,0.6704102
1336,-86,62.75,-8.875,-0.222168,0.08789063,-0.6171875,-0.06640625,-0.1113281,0.6704102
1340,-81.4375,68.5,-10.3125,-0.2104492,0.09960938,-0.6245117,-0.06640625,-0.1166992,0.6743164
1344,-76.25,73.875,-12.1875,-0.2104492,0.09960938,-0.6362305,-0.06640625,-0.1166992,0.6743164
1348,-70.8125,78.75,-13.625,-0.2143555,0.1113281,-0.6972656,-0.06640625,-0.1206055,0.6757813
1352,-65.5,82.3125,-13.6875,-0.2182617,0.1191406,-0.7661133,-0.06884766,-0.1245117,0.6782227
1356,-61.125,84.8125,-13.1875,-0.2182617,0.1230469,-0.8544922,-0.06884766,-0.1245117,0.6782227
1360,-57.5625,86.75,-12.875,-0.222168,0.1191406,-0.9194336,-0.06640625,-0.1298828,0.6821289
1364,-54.625,88.125,-13.75,-0.2182617,0.1230469,-1.003906,-0.06640625,-0.1376953,0.6860352
1368,-52.5,87.5,-15.0625,-0.222168,0.1230469,-1.095703,-0.06640625,-0.1376953,0.6860352
1372,-51.5625,85.25,-16.5,-0.2299805,0.1230469,-1.191406,-0.06542969,-0.1430664,0.6904297
1376,-51.375,82,-18.125,-0.2416992,0.1074219,-1.291016,-0.06396484,-0.1508789,0.6943359
1380,-51.6875,77.6875,-18.625,-0.2456055,0.08398438,-1.352051,-0.06396484,-0.1508789,0.6943359
1384,-52.3125,72.4375,-18.375,-0.2416992,0.06445313,-1.394043,-0.06396484,-0.1591797,0.6967773
1388,-53.5,65.5625,-16.875,-0.2456055,0.04882813,-1.455566,-0.0625,-0.1694336,0.7021484
1392,-54.9375,57.75,-15,-0.2495117,0.02929688,-1.501465,-0.0625,-0.1694336,0.7021484
1396,-55.6875,49.625,-12.625,-0.2456055,-0.001464844,-1.520508,-0.06152344,-0.1787109,0.7060547
1400,-56.5625,42.4375,-10.3125,-0.2456055,-0.02099609,-1.509277,-0.05761719,-0.1879883,0.7060547
1404,-57.5,36.125,-7.875,-0.2529297,-0.05615234,-1.489746,-0.05761719,-0.1879883,0.7060547
1408,-58.625,31.125,-5.4375,-0.2416992,-0.07568359,-1.439941,-0.05517578,-0.2001953,0.7089844
1412,-60.8125,27.8125,-3.8125,-0.2456055,-0.07958984,-1.405762,-0.05175781,-0.2119141,0.7114258
1416,-63.125,26.125,-2.5,-0.2299805,-0.08349609,-1.317871,-0.05175781,-0.2119141,0.7114258
1420,-65.5625,26.375,-1.0625,-0.2104492,-0.07958984,-1.248535,-0.05029297,-0.2226563,0.7104492
1424,-66.5,28.8125,1.5,-0.2143555,-0.07568359,-1.202637,-0.04638672,-0.2373047,0.7104492
1428,-65.9375,32.8125,5,-0.2338867,-0.07568359,-1.141602,-0.04638672,-0.2373047,0.7104492
1432,-64.25,37.875,8.75,-0.2529297,-0.06787109,-1.103027,-0.04638672,-0.2514648,0.7075195
1437,-48.5625,51.8125,3.9375,-0.3427734,0.02539063,-1.175781,-0.04296875,-0.3125,0.6914063
1441,-44.375,51.3125,1.5,-0.3466797,0.02148438,-1.214355,-0.04541016,-0.3256836,0.6860352
1445,-39.625,50.4375,-0.6875,-0.3427734,0.02148438,-1.245117,-0.04541016,-0.3256836,0.6860352
1449,-35.1875,49.1875,-2.875,-0.3271484,0.01757813,-1.287109,-0.04541016,-0.340332,0.6782227
1453,-31.6875,48.0625,-4.6875,-0.3271484,-0.001464844,-1.333008,-0.04785156,-0.3535156,0.6660156
1457,-29,47.25,-6.125,-0.3232422,-0.005371094,-1.36377,-0.04785156,-0.3535156,0.6660156
1461,-27.6875,46,-7.5625,-0.3271484,-0.02099609,-1.378906,-0.04785156,-0.3642578,0.6557617
1465,-26.5,44.8125,-8.8125,-0.3310547,-0.02490234,-1.401855,-0.05273438,-0.3735352,0.6435547
1469,-24.8125,43.375,-10.25,-0.3349609,-0.02880859,-1.405762,-0.05273438,-0.3735352,0.6435547
1473,-23.8125,40.875,-12.25,-0.3310547,-0.04052734,-1.420898,-0.05273438,-0.3867188,0.6274414
1477,-24,38.125,-14.25,-0.3310547,-0.03662109,-1.424805,-0.05419922,-0.3920898,0.612793
1481,-23.6875,34.8125,-15.9375,-0.3349609,-0.04443359,-1.424805,-0.05419922,-0.3920898,0.612793
1485,-24.3125,32.3125,-17.375,-0.3388672,-0.05615234,-1.428711,-0.05761719,-0.3945313,0.6005859
1489,-25.125,30.4375,-18.6875,-0.3388672,-0.06787109,-1.405762,-0.0625,-0.4013672,0.5859375
1493,-26.625,28.625,-19.5625,-0.3310547,-0.07958984,-1.390625,-0.0625,-0.4013672,0.5859375
1497,-27.4375,27.5,-19.5625,-0.3271484,-0.1108398,-1.375,-0.06542969,-0.4052734,0.5727539
1501,-28.5625,27.125,-18.875,-0.3115234,-0.1420898,-1.348145,-0.06787109,-0.402832,0.5581055
1505,-28.75,27.4375,-18.375,-0.3037109,-0.1616211,-1.336914,-0.06787109,-0.402832,0.5581055
1509,-28.125,28.3125,-18,-0.2998047,-0.1772461,-1.310059,-0.0703125,-0.4052734,0.543457
1513,-26.6875,29.5625,-17.8125,-0.3037109,-0.1850586,-1.302246,-0.07275391,-0.4038086,0.5297852
1517,-24.5625,30.625,-18.125,-0.3076172,-0.1928711,-1.302246,-0.07275391,-0.4038086,0.5297852
1521,-21.625,31.5,-18,-0.3076172,-0.1811523,-1.313965,-0.07519531,-0.4052734,0.5205078
1525,-18.5,31.875,-18.1875,-0.2958984,-0.1733398,-1.317871,-0.07763672,-0.4013672,0.5058594
1529,-15,32.125,-18.8125,-0.3037109,-0.1616211,-1.329102,-0.07763672,-0.4013672,0.5058594
1533,-11.625,32.125,-19.75,-0.3037109,-0.1381836,-1.333008,-0.07910156,-0.4013672,0.4980469
1537,-9.3125,32.5,-20.6875,-0.2880859,-0.1225586,-1.359863,-0.08007813,-0.3984375,0.4858398
1541,-7.1875,32.625,-21.5,-0.2841797,-0.1069336,-1.371094,-0.08007813,-0.3984375,0.4858398
1546,9.0625,16.5,-25.125,-0.2802734,-0.1186523,-1.63916,-0.08398438,-0.3945313,0.4619141
1550,14.3125,10.875,-27.0625,-0.2763672,-0.1420898,-1.662109,-0.08496094,-0.3935547,0.4580078
1554,19.625,4.8125,-28.125,-0.2607422,-0.1733398,-1.688965,-0.08251953,-0.3935547,0.456543
1558,24.8125,-1.125,-27.9375,-0.237793,-0.2163086,-1.696777,-0.08251953,-0.3935547,0.456543
1562,29.0625,-6.625,-26.125,-0.2143555,-0.2319336,-1.688965,-0.08251953,-0.3920898,0.4580078
1566,33.1875,-10.6875,-23.5,-0.1987305,-0.2592773,-1.685059,-0.08007813,-0.3935547,0.4589844
1570,37.3125,-13.75,-20.3125,-0.1831055,-0.2631836,-1.669922,-0.08007813,-0.3935547,0.4589844
1574,40.25,-16.4375,-16.3125,-0.1674805,-0.2670898,-1.677734,-0.07763672,-0.3935547,0.4658203
1578,42.875,-19.125,-12.8125,-0.1635742,-0.2553711,-1.688965,-0.07519531,-0.3945313,0.4711914
1582,44.5,-22.0625,-9.5,-0.1870117,-0.2436523,-1.708008,-0.07519531,-0.3945313,0.4711914
1586,45.625,-25.9375,-6.625,-0.206543,-0.2358398,-1.71582,-0.0703125,-0.3974609,0.4804688
1590,45.75,-30.75,-5.25,-0.2026367,-0.2241211,-1.719727,-0.06640625,-0.3984375,0.4897461
1594,45.5625,-36.3125,-5.125,-0.2026367,-0.1967773,-1.700684,-0.06640625,-0.3984375,0.4897461
1598,43.8125,-41.4375,-4.6875,-0.1987305,-0.1733398,-1.685059,-0.06152344,-0.4013672,0.503418
1602,41.75,-45.75,-4.0625,-0.2104492,-0.1420898,-1.658203,-0.05761719,-0.3984375,0.5151367
1606,39.875,-49.5,-3.25,-0.2299805,-0.1342773,-1.646973,-0.05761719,-0.3984375,0.5151367
1610,37.5625,-53.5625,-2.8125,-0.2456055,-0.1108398,-1.62793,-0.05175781,-0.3974609,0.5297852
1614,35.5625,-58.3125,-3.875,-0.2299805,-0.06005859,-1.593262,-0.04638672,-0.3984375,0.5458984
1618,34.625,-63.75,-6.5625,-0.2182617,-0.02490234,-1.559082,-0.04638672,-0.3984375,0.5458984
1622,35.25,-68.75,-9.4375,-0.2182617,0.009765625,-1.505371,-0.0390625,-0.3945313,0.5634766
1626,36.375,-72.6875,-10.9375,-0.2260742,0.02539063,-1.443848,-0.03417969,-0.3881836,0.5805664
1630,37.3125,-75.75,-11.875,-0.2416992,0.04101563,-1.401855,-0.03417969,-0.3881836,0.5805664
1634,38.8125,-78.3125,-12.6875,-0.2495117,0.07226563,-1.355957,-0.02929688,-0.3813477,0.5942383
1638,40.0625,-81.0625,-14,-0.2495117,0.1035156,-1.333008,-0.02294922,-0.3696289,0.6074219
1642,41.0625,-83.9375,-15.625,-0.2568359,0.1308594,-1.321289,-0.02294922,-0.3696289,0.6074219
1646,41.6875,-86.875,-17.9375,-0.2568359,0.1542969,-1.325195,-0.01806641,-0.362793,0.625
1650,42.0625,-92.4375,-20.8125,-0.2685547,0.1738281,-1.325195,-0.01416016,-0.3496094,0.6352539
1655,44.625,-107.4375,-30.0625,-0.2607422,0.09570313,-1.152832,-0.004394531,-0.2929688,0.6713867
1659,45.875,-107.625,-28.6875,-0.2495117,0.07617188,-1.11084,-0.004394531,-0.2929688,0.6713867
1663,46.625,-107.5625,-27,-0.2568359,0.06445313,-1.064941,-0.004394531,-0.2783203,0.6757813
1667,48.375,-106.0625,-25,-0.2568359,0.04882813,-0.9882813,-0.004394531,-0.2661133,0.6806641
1671,50.875,-104.1875,-22.625,-0.2607422,0.03710938,-0.9233398,-0.004394531,-0.2661133,0.6806641
1675,53.8125,-101,-20.6875,-0.2416992,0.02539063,-0.8735352,-0.005371094,-0.2529297,0.6835938
1679,57.1875,-96.1875,-19.9375,-0.222168,0.005859375,-0.8085938,-0.002929688,-0.2397461,0.6875
1683,60.8125,-89.375,-19.6875,-0.206543,-0.01708984,-0.7431641,-0.002929688,-0.2397461,0.6875
1687,65.25,-84.25,-19.0625,-0.2143555,-0.03271484,-0.6860352,-0.005371094,-0.2280273,0.6860352
1691,71.25,-76.4375,-18.4375,-0.2338867,-0.04443359,-0.6669922,-0.002929688,-0.2158203,0.6904297
1695,78.4375,-67.5,-16.9375,-0.2338867,-0.05615234,-0.6362305,-0.002929688,-0.2158203,0.6904297
1699,85.375,-59.0625,-15.25,-0.237793,-0.07177734,-0.6362305,-0.004394531,-0.206543,0.6904297
1703,91.875,-51.3125,-13.8125,-0.237793,-0.08349609,-0.6513672,-0.0078125,-0.1958008,0.6889648
1707,98.0625,-44.5,-12.1875,-0.2416992,-0.1030273,-0.7050781,-0.0078125,-0.1958008,0.6889648
1711,104.125,-39.4375,-10.9375,-0.2607422,-0.1225586,-0.7661133,-0.006835938,-0.1855469,0.6914063
1715,109.375,-35.125,-10.125,-0.2607422,-0.1342773,-0.8237305,-0.0078125,-0.1762695,0.6914063
1719,113.375,-32.1875,-10.125,-0.2646484,-0.1577148,-0.8735352,-0.0078125,-0.1762695,0.6914063
1723,115.625,-30.5625,-10.5,-0.2685547,-0.1772461,-0.9272461,-0.01025391,-0.1669922,0.6914063
1727,116.625,-30.5,-10.625,-0.2646484,-0.1733398,-0.980957,-0.01416016,-0.15625,0.6904297
1731,115.6875,-31.9375,-10.1875,-0.2724609,-0.1772461,-0.980957,-0.01416016,-0.15625,0.6904297
1735,113.875,-34.1875,-8.6875,-0.2646484,-0.1694336,-1.03418,-0.01269531,-0.1469727,0.6904297
1739,109.8125,-36.6875,-6.25,-0.2685547,-0.1694336,-1.030273,-0.01269531,-0.1391602,0.6914063
1743,104.625,-38.8125,-3.25,-0.2763672,-0.1577148,-1.03418,-0.01269531,-0.1391602,0.6914063
1747,98.5625,-40.4375,0,-0.2802734,-0.1499023,-1.019043,-0.01660156,-0.1313477,0.6914063
1751,91.9375,-42.875,2.5625,-0.2880859,-0.1264648,-1.01123,-0.01660156,-0.1230469,0.6914063
1755,85,-45.75,4.8125,-0.2958984,-0.1030273,-0.9921875,-0.01660156,-0.1230469,0.6914063
1759,78,-49.0625,7,-0.3037109,-0.09130859,-0.9770508,-0.01806641,-0.1152344,0.6904297
1764,35.875,-61.25,13.75,-0.3193359,0.03710938,-0.7548828,-0.01660156,-0.09667969,0.6850586
1768,28.375,-60.375,15.3125,-0.3271484,0.06054688,-0.7280273,-0.01660156,-0.09277344,0.6821289
1772,21.125,-59.3125,16.0625,-0.3349609,0.08007813,-0.6933594,-0.01660156,-0.09277344,0.6821289
1776,13.9375,-58.4375,15.1875,-0.3544922,0.09570313,-0.6704102,-0.01660156,-0.09130859,0.6806641
1780,7.125,-58,12.875,-0.3623047,0.1152344,-0.6669922,-0.01660156,-0.08886719,0.6796875
1784,1.3125,-57.9375,9.625,-0.3740234,0.1230469,-0.6401367,-0.01660156,-0.08886719,0.6796875
1788,-3.875,-58.4375,5.4375,-0.3818359,0.1152344,-0.6132813,-0.01660156,-0.08740234,0.6782227
1792,-8.625,-58.0625,1.6875,-0.3818359,0.1230469,-0.5864258,-0.01660156,-0.0859375,0.6728516
1796,-13.125,-55.9375,-2.125,-0.3740234,0.1386719,-0.5478516,-0.01660156,-0.0859375,0.6728516
1800,-16.3125,-52.0625,-5.4375,-0.3701172,0.1503906,-0.4985352,-0.01660156,-0.08740234,0.6728516
1804,-18.25,-47.0625,-7.8125,-0.3701172,0.1621094,-0.4521484,-0.015625,-0.0859375,0.6704102
1808,-19.375,-41.1875,-10.8125,-0.3818359,0.1738281,-0.4101563,-0.015625,-0.0859375,0.6704102
1812,-18.5,-34.5625,-14,-0.3818359,0.1894531,-0.3642578,-0.01416016,-0.0859375,0.6704102
1816,-17.1875,-28.1875,-17.4375,-0.3896484,0.1933594,-0.3491211,-0.01416016,-0.08740234,0.6689453
1820,-15.9375,-22.8125,-21.1875,-0.3974609,0.1855469,-0.3452148,-0.01416016,-0.08740234,0.6689453
1824,-14.25,-18.5,-24.625,-0.4052734,0.1855469,-0.3452148,-0.01416016,-0.08740234,0.6674805
1828,-14.0625,-14.5625,-27.8125,-0.3974609,0.1738281,-0.3564453,-0.015625,-0.08740234,0.6704102
1832,-14.25,-10.8125,-29.4375,-0.3857422,0.1621094,-0.3491211,-0.015625,-0.08740234,0.6704102
1836,-7.3125,10.5,-14.5625,-0.1362305,-0.1459961,-0.1269531,-0.01416016,-0.08740234,0.6660156
1840,-5.5,38.5,-9.375,-0.1713867,0.01757813,-0.1616211,-0.01416016,-0.08496094,0.6660156
1844,-4.9375,54.875,-5.25,-0.2802734,0.05273438,-0.3564453,-0.01416016,-0.08496094,0.6660156
1848,-6.5,58.5,-7.875,-0.3857422,0.1582031,-0.4829102,-0.01660156,-0.08740234,0.6674805
1852,-11.375,51.875,-14.6875,-0.4755859,0.2285156,-0.6206055,-0.01904297,-0.0859375,0.6674805
1856,-15.4375,40.1875,-23.1875,-0.5146484,0.2797852,-0.6669922,-0.01904297,-0.0859375,0.6674805
1860,-18.4375,28.25,-30.1875,-0.5068359,0.2915039,-0.6743164,-0.01904297,-0.08740234,0.6674805
1864,-21.375,19.3125,-34.0625,-0.4755859,0.2875977,-0.6591797,-0.02050781,-0.08740234,0.6660156
1868,-25.3125,14.875,-34.0625,-0.4404297,0.2680664,-0.628418,-0.02050781,-0.08740234,0.6660156
1873,-66.1875,28,-22.3125,-0.4208984,0.2524414,-0.6513672,-0.02294922,-0.09667969,0.6660156
1877,-70.375,26.0625,-21.75,-0.4091797,0.2441406,-0.6630859,-0.02148438,-0.09912109,0.6635742
1881,-73.25,23.6875,-22.875,-0.3935547,0.2324219,-0.6552734,-0.02685547,-0.1020508,0.6674805
1885,-74.8125,22.1875,-26.5,-0.3779297,0.2441406,-0.6362305,-0.02685547,-0.1020508,0.6674805
1889,-74.5,22.6875,-33.4375,-0.3623047,0.2719727,-0.6132813,-0.02392578,-0.105957,0.6674805
1893,-71.6875,25.0625,-41.8125,-0.3505859,0.2915039,-0.5864258,-0.02539063,-0.1098633,0.6660156
1897,-68.0625,28.75,-50.625,-0.3662109,0.2993164,-0.574707,-0.02539063,-0.1098633,0.6660156
1901,-64,32.3125,-57.875,-0.3740234,0.3110352,-0.5712891,-0.02392578,-0.1113281,0.6621094
1905,-60.25,35.5,-63.4375,-0.3974609,0.3110352,-0.574707,-0.02539063,-0.1166992,0.6650391
1909,-57.375,38.25,-68.125,-0.4052734,0.3071289,-0.5864258,-0.02539063,-0.1166992,0.6650391
1913,-54.875,40.3125,-72.3125,-0.4052734,0.3149414,-0.5864258,-0.02685547,-0.1191406,0.6635742
1917,-53.125,42.9375,-77.375,-0.3935547,0.3110352,-0.5864258,-0.02539063,-0.1230469,0.6621094
1921,-50.3125,45.6875,-83,-0.3857422,0.2993164,-0.590332,-0.02539063,-0.1230469,0.6621094
1925,-47.0625,48.3125,-89.8125,-0.3662109,0.2875977,-0.6054688,-0.02685547,-0.1259766,0.6621094
1929,-42.6875,50.4375,-97.3125,-0.3623047,0.2719727,-0.6323242,-0.02539063,-0.128418,0.6635742
1933,-37.4375,51.75,-104.4375,-0.3427734,0.2680664,-0.6743164,-0.02539063,-0.128418,0.6635742
1937,-32.8125,52.6875,-111.5625,-0.3310547,0.2758789,-0.7202148,-0.02539063,-0.1323242,0.6606445
1941,-29.0625,52.6875,-118.0625,-0.3193359,0.2758789,-0.7661133,-0.02392578,-0.1352539,0.6606445
1945,-27.1875,52.5625,-123.375,-0.3232422,0.2602539,-0.8198242,-0.02392578,-0.1352539,0.6606445
1949,-28.3125,52.0625,-126.8125,-0.3388672,0.2524414,-0.8544922,-0.02539063,-0.1362305,0.6606445
1953,-32,51.4375,-129.375,-0.3466797,0.2602539,-0.8964844,-0.02783203,-0.1376953,0.659668
1957,-37.5,50,-132.1875,-0.3427734,0.2836914,-0.9272461,-0.02783203,-0.1376953,0.659668
1961,-43.8125,47.5625,-135.875,-0.3388672,0.3110352,-0.965332,-0.02539063,-0.1445313,0.6557617
1965,-53.625,44.125,-139.25,-0.3466797,0.3227539,-1,-0.02685547,-0.1445313,0.6557617
1969,-65.5,40.4375,-141.125,-0.3818359,0.3071289,-1.03418,-0.02685547,-0.1445313,0.6557617
1973,-80.1875,35.6875,-140.875,-0.3974609,0.2836914,-1.041992,-0.02539063,-0.1484375,0.6542969
1977,-94.9375,31.25,-139,-0.4052734,0.2719727,-1.041992,-0.02685547,-0.1538086,0.6503906
1982,-166.0625,21.875,-124.3125,-0.3310547,0.2167969,-0.9541016,-0.02783203,-0.1748047,0.6342773
1986,-163.875,28.4375,-123.1875,-0.3193359,0.1894531,-0.9541016,-0.02783203,-0.1748047,0.6342773
1990,-156.375,36.375,-125.125,-0.2919922,0.1738281,-0.9501953,-0.02929688,-0.1801758,0.625
1994,-143.5,44.875,-130,-0.2495117,0.1542969,-0.9541016,-0.03027344,-0.184082,0.6206055
1998,-127.5,53.9375,-136.5625,-0.2104492,0.1542969,-0.9575195,-0.03027344,-0.184082,0.6206055
2002,-109.5,63.75,-144.8125,-0.1791992,0.1699219,-0.9692383,-0.03271484,-0.1870117,0.6152344
2006,-88.625,73.9375,-152.875,-0.1713867,0.1738281,-0.9731445,-0.03417969,-0.190918,0.6098633
2010,-74.9375,81.5625,-159.375,-0.2182617,0.1660156,-1.01123,-0.03417969,-0.190918,0.6098633
2014,-67.125,82.6875,-162.6875,-0.2919922,0.1425781,-1.095703,-0.03515625,-0.190918,0.6049805
