Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.724384308,-0.2555083,-0.4269964,0.04341828,-0.3344316,0.4375949,0.8217046,5.579502,6.202061,-38.76227,993.9598
0.726882458,-0.255428,-0.06950648,0.1046048,-0.3353325,0.4337817,0.8284196,5.579502,6.202061,-38.76227,993.9598
0.731878281,-0.193286,-0.06942539,0.1657778,-0.3335031,0.4405857,0.8259817,5.579502,6.202061,-38.76227,993.9598
0.734375477,-0.2551874,-0.1885222,0.1045255,-0.3344276,0.4376529,0.8260031,5.579502,6.202061,-38.76227,993.9598
0.739371777,-0.5027975,-0.06932257,0.1044983,-0.3357975,0.4322767,0.8255646,5.579502,6.202061,-38.76227,993.9598
0.741874218,-0.3167533,-0.1884194,0.1656657,-0.3358257,0.4337004,0.8231661,5.579502,6.202061,-38.76227,993.9598
0.746865749,-0.3785164,-0.128723,0.04319964,-0.3321107,0.4444545,0.8226095,5.579502,6.202061,-38.76227,993.9598
0.749362945,-0.3164354,-0.1286826,0.1655865,-0.3299346,0.4324479,0.8289036,5.579502,6.202061,-38.76227,993.9598
0.754358768,-0.3781793,-0.1286017,-0.01811816,-0.3368722,0.4375553,0.8226616,5.579502,6.202061,-38.76227,993.9598
0.759354591,-0.3779222,-0.2475834,-0.07934543,-0.333885,0.4347839,0.8284116,5.579502,6.202061,-38.76227,993.9598
0.761852741,-0.4397656,-0.1879463,-0.0793205,-0.3339128,0.436214,0.8264908,5.579502,6.202061,-38.76227,993.9598
0.766848087,-0.3774688,-0.128269,-0.01808969,-0.3364525,0.4414611,0.8235888,5.579502,6.202061,-38.76227,993.9601
0.769346237,-0.3773503,-0.3069066,0.0431162,-0.3340314,0.4424391,0.8202368,5.579502,6.202061,-38.76227,993.9601
0.774342060,-0.5009984,-0.2472106,-0.01811109,-0.3300433,0.438207,0.824086,5.573179,6.570948,-38.76869,993.9601
0.776840210,-0.2529927,-0.3662515,0.04309481,-0.3363991,0.4385687,0.8250424,5.573179,6.570948,-38.76869,993.9601
0.781835079,-0.43872,-0.2470338,0.04312541,-0.3378661,0.4391191,0.8322043,5.573179,6.570948,-38.76869,993.9601
0.786831379,-0.438386,-0.2468225,-0.07926363,-0.3339177,0.4361431,0.821237,5.573179,6.570948,-38.76869,993.9601
0.789329052,-0.4382483,-0.3063042,-0.01803853,-0.3334249,0.436218,0.8260128,5.573179,6.570948,-38.76869,993.9601
0.794325352,-0.3760304,-0.1275088,0.1044117,-0.3363675,0.4365823,0.8217129,5.573179,6.570948,-38.76869,993.9601
0.796823025,-0.3139501,-0.187028,0.04317866,-0.3318905,0.4323672,0.8260393,5.573179,6.570948,-38.76869,993.9601
0.801818371,-0.4996392,-0.3059917,-0.07922965,-0.3319847,0.4377248,0.8274341,5.573179,6.570948,-38.76869,993.9601
0.804316521,-0.4994822,-0.3654549,-0.01800456,-0.3343993,0.4362292,0.8284016,5.573179,6.570948,-38.76869,993.9601
0.809312344,-0.1894163,-0.3652253,-0.01797403,-0.3330279,0.4410171,0.8212016,5.573179,6.570948,-38.76869,993.9601
0.814307690,-0.3131826,-0.2459334,0.04323747,-0.3348542,0.4342582,0.8269829,5.573179,6.570948,-38.76869,993.9601
0.816805839,-0.3130842,-0.2458561,-0.01797631,-0.333371,0.4333321,0.827944,5.573179,6.570948,-38.76869,993.9601
