Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.631773949,0.1561004,-0.1012802,-0.07169469,-0.3675964,0.4325731,0.790234,6.864564,9.029999,-59.74085,996.4019
0.636767864,-0.09180711,0.01786457,-0.07164964,-0.3690387,0.4316483,0.7959734,6.864564,9.029999,-59.74085,996.4019
0.641762257,0.03213581,-0.1607497,-0.01044288,-0.3729982,0.4344631,0.7950003,6.864564,9.029999,-59.74085,996.4019
0.644259453,-0.02983637,-0.1011399,0.1119608,-0.3685248,0.4301965,0.7955058,6.864564,9.029999,-59.74085,996.4041
0.649253368,0.03210554,-0.1606357,-0.07165246,-0.3691086,0.4355242,0.7954682,6.864564,9.029999,-59.74085,996.4041
0.651751041,-0.1537908,-0.2201445,-0.01042975,-0.3700935,0.4359949,0.795943,6.864564,9.029999,-59.74085,996.4041
0.656744957,-0.339561,-0.1604469,0.05079623,-0.3715208,0.4334532,0.7897524,6.864729,9.038496,-59.29438,996.4041
0.659242153,-0.2774923,-0.2795151,-0.01041993,-0.3704798,0.4301287,0.7935968,6.864729,9.038496,-59.29438,996.4041
0.664236069,-0.2154142,-0.2197989,0.1732064,-0.3676167,0.4341127,0.7964326,6.864729,9.038496,-59.29438,996.4041
0.669230938,-0.1532584,-0.3983575,-0.1328457,-0.3670864,0.4316774,0.7950167,6.864729,9.038496,-59.29438,996.4041
0.671728134,-0.1532103,-0.2791137,-0.01040355,-0.3699588,0.4287799,0.8007711,6.864729,9.038496,-59.29438,996.4041
0.676722050,-0.1531335,-0.2193791,-0.01039702,-0.3676072,0.4336403,0.7973914,6.864729,9.038496,-59.29438,996.4041
0.679219246,-0.09112328,-0.04063223,-0.01039375,-0.367069,0.4307068,0.7950236,6.864729,9.038496,-59.29438,996.4041
